month;price_index;gdp_index;gdp_growth;unemployment;average_workers;families_median_wealth;families_wealth;families_commuting;families_savings;families_helped;amount_subsidised;firms_wealth;firms_profit;gini_index;average_utility;pct_zero_consumption;rent_default;inflation;average_qli;house_vacancy;house_price;house_rent;affordable;p_delinquent;equally;locally;fpm;bank
;1.403;3394.194;-0.269;0.124;38.87;1.354;19887.159;1864.652;23280.574;0;0.0;683686.449;-2.448;0.469;0.2392;0.0335;0.0043;0.0;0.76;0.276;355.2715;0.5717;0.2045;0.8276;91010.3134;173084.7592;26302.7932;4.4546
;1.416;3317.192;0.442;0.125;38.771;1.342;19945.567;1853.111;23773.366;0;0.0;682444.332;0.72;0.475;0.2325;0.0319;0.0047;0.0012;0.754;0.262;353.8521;0.578;0.2096;0.825;91321.5242;170926.76;26364.1898;7.4273
;1.412;3433.294;0.724;0.124;38.848;1.402;20628.452;1840.013;24522.142;0;0.0;664748.382;-0.125;0.471;0.2434;0.0341;0.0072;0.0;0.754;0.272;363.5186;0.5849;0.217;0.913;92828.4683;176984.5228;26819.1097;3.4396
;1.423;3274.591;0.327;0.124;38.828;1.349;20161.023;1822.327;24241.106;0;0.0;673314.528;0.407;0.475;0.2335;0.0318;0.006;0.0;0.758;0.267;360.1531;0.5741;0.2053;0.814;90672.466;170714.2467;26203.0237;5.6412
;1.444;3329.079;0.18;0.124;38.861;1.36;20076.438;1823.116;24117.478;0;0.0;668883.471;-0.029;0.469;0.2377;0.0299;0.005;-0.0101;0.765;0.26;368.478;0.5707;0.2081;0.8261;93279.5793;177480.3421;26858.7769;5.4891
;1.4188999999999996;3346.371900000001;0.0561;0.1241;38.85260000000001;1.3454;19944.577999999998;1843.4931;24041.9033;0;0.0;673639.0018;-0.3001999999999999;0.4715;0.2368499999999999;0.03221;0.00531;-0.0008399999999999;0.7593999999999997;0.2704;354.64226999999994;0.57169;0.2089899999999999;0.8341000000000001;91641.98015;173331.53524000003;26431.33852;4.842179999999999
;1.377;4221.668;-0.143;0.123;38.911;1.41;20965.422;1858.989;25096.619;0;0.0;628517.585;3.846;0.467;0.2972;0.0266;0.0061;0.0;0.774;0.294;355.6946;0.572;0.2304;0.8209;105730.9195;206255.5168;30275.0993;3.0637
;1.391;4195.627;-0.081;0.124;38.922;1.432;21138.768;1823.464;25075.209;0;0.0;640432.055;4.619;0.466;0.2984;0.0269;0.0066;0.0;0.783;0.301;365.5865;0.5751;0.2348;0.8158;106697.4967;209623.0595;30463.4166;3.8864
;1.377;4221.668;-0.143;0.123;38.911;1.41;20965.422;1858.989;25096.619;0;0.0;628517.585;3.846;0.467;0.2972;0.0266;0.0061;0.0;0.774;0.294;355.6946;0.572;0.2304;0.8209;105730.9195;206255.5168;30275.0993;3.0637
;1.464;4192.821;-0.129;0.123;38.877;1.396;20602.045;1838.235;24802.611;0;0.0;613223.674;-1.207;0.462;0.3022;0.0272;0.0034;0.0047;0.787;0.3;356.6494;0.5619;0.2338;0.7857;107238.1546;209851.495;30482.7514;3.6317
;1.391;4195.627;-0.081;0.124;38.922;1.432;21138.768;1823.464;25075.209;0;0.0;640432.055;4.619;0.466;0.2984;0.0269;0.0066;0.0;0.783;0.301;365.5865;0.5751;0.2348;0.8158;106697.4967;209623.0595;30463.4166;3.8864
;1.334;4070.898;-0.109;0.124;38.905;1.394;20764.606;1878.365;25842.546;0;0.0;629183.263;-1.633;0.466;0.2853;0.0285;0.0049;0.0;0.778;0.286;355.5722;0.5771;0.2284;0.8571;107180.8896;207371.693;30602.1618;4.0909
;1.445;4234.867;0.055;0.123;38.985;1.465;21614.038;1835.75;26137.025;0;0.0;612892.803;-2.716;0.464;0.2997;0.0257;0.0058;0.0002;0.779;0.308;375.8891;0.5704;0.2378;0.9091;107949.0191;214482.2015;30726.9469;5.7826
;1.426;4155.963;-0.225;0.123;38.91;1.426;20815.963;1847.872;26101.177;0;0.0;642415.895;3.539;0.462;0.2981;0.0289;0.0053;0.0;0.79;0.303;349.8253;0.5726;0.2315;0.9;105907.5117;207366.2024;30219.4766;6.3695
;1.368;4222.227;0.414;0.125;38.84;1.369;20282.119;1860.492;25729.812;0;0.0;633777.605;-0.537;0.464;0.3002;0.0288;0.0049;0.0;0.777;0.301;334.4764;0.5624;0.2333;0.7927;106588.8946;206524.4133;30377.314;5.2995
;1.371;4137.797;0.823;0.123;38.896;1.423;21120.856;1835.703;25528.322;0;0.0;621631.477;-0.459;0.467;0.3055;0.029;0.0058;0.0;0.785;0.301;365.4564;0.5773;0.2371;0.8276;106785.2725;210354.7033;30467.5069;3.6536
;1.335;4070.226;-0.159;0.123;38.892;1.445;21405.689;1813.139;25677.429;0;0.0;635226.346;0.46;0.468;0.2829;0.0283;0.004;0.0;0.779;0.293;371.14;0.5776;0.2333;0.766;104941.7008;205125.9116;30033.3733;5.4782
;1.415;4227.084;-0.178;0.124;38.914;1.427;21194.484;1851.332;26033.655;0;0.0;627307.715;-0.829;0.466;0.2992;0.0259;0.0039;0.0;0.778;0.302;359.8655;0.5715;0.2344;0.8929;106560.6223;209382.0309;30423.8237;5.3198
;1.464;4192.821;-0.129;0.123;38.877;1.396;20602.045;1838.235;24802.611;0;0.0;613223.674;-1.207;0.462;0.3022;0.0272;0.0034;0.0047;0.787;0.3;356.6494;0.5619;0.2338;0.7857;107238.1546;209851.495;30482.7514;3.6317
;1.334;4070.898;-0.109;0.124;38.905;1.394;20764.606;1878.365;25842.546;0;0.0;629183.263;-1.633;0.466;0.2853;0.0285;0.0049;0.0;0.778;0.286;355.5722;0.5771;0.2284;0.8571;107180.8896;207371.693;30602.1618;4.0909
;1.426;4155.963;-0.225;0.123;38.91;1.426;20815.963;1847.872;26101.177;0;0.0;642415.895;3.539;0.462;0.2981;0.0289;0.0053;0.0;0.79;0.303;349.8253;0.5726;0.2315;0.9;105907.5117;207366.2024;30219.4766;6.3695
;1.368;4222.227;0.414;0.125;38.84;1.369;20282.119;1860.492;25729.812;0;0.0;633777.605;-0.537;0.464;0.3002;0.0288;0.0049;0.0;0.777;0.301;334.4764;0.5624;0.2333;0.7927;106588.8946;206524.4133;30377.314;5.2995
;1.445;4234.867;0.055;0.123;38.985;1.465;21614.038;1835.75;26137.025;0;0.0;612892.803;-2.716;0.464;0.2997;0.0257;0.0058;0.0002;0.779;0.308;375.8891;0.5704;0.2378;0.9091;107949.0191;214482.2015;30726.9469;5.7826
;1.371;4137.797;0.823;0.123;38.896;1.423;21120.856;1835.703;25528.322;0;0.0;621631.477;-0.459;0.467;0.3055;0.029;0.0058;0.0;0.785;0.301;365.4564;0.5773;0.2371;0.8276;106785.2725;210354.7033;30467.5069;3.6536
;1.335;4070.226;-0.159;0.123;38.892;1.445;21405.689;1813.139;25677.429;0;0.0;635226.346;0.46;0.468;0.2829;0.0283;0.004;0.0;0.779;0.293;371.14;0.5776;0.2333;0.766;104941.7008;205125.9116;30033.3733;5.4782
;1.415;4227.084;-0.178;0.124;38.914;1.427;21194.484;1851.332;26033.655;0;0.0;627307.715;-0.829;0.466;0.2992;0.0259;0.0039;0.0;0.778;0.302;359.8655;0.5715;0.2344;0.8929;106560.6223;209382.0309;30423.8237;5.3198
;1.3925999999999998;4172.9178;0.0268;0.1235;38.9052;1.4187;20990.399;1844.3341;25602.4405;0;0.0;628460.8417999999;0.5083;0.4651999999999999;0.2968699999999999;0.02758;0.00507;0.00049;0.7809999999999999;0.2988999999999999;359.01554;0.5717899999999998;0.23348;0.8367800000000001;106558.04814;208633.72273;30407.18705;4.65759
;1.355;5294.214;0.078;0.123;38.938;1.523;22489.513;1855.195;27847.991;0;0.0;595920.938;3.085;0.459;0.3812;0.0236;0.0058;0.0;0.825;0.315;374.0384;0.5563;0.2672;0.8462;126665.1396;252895.206;35523.247;4.0644
;1.326;5287.1;-0.191;0.123;38.892;1.542;22859.58;1848.613;28381.662;0;0.0;573572.149;-2.23;0.46;0.3808;0.022;0.005;0.0;0.826;0.337;380.0383;0.5637;0.2706;0.7609;127696.2362;255876.2915;35830.5806;3.9035
;1.355;5294.214;0.078;0.123;38.938;1.523;22489.513;1855.195;27847.991;0;0.0;595920.938;3.085;0.459;0.3812;0.0236;0.0058;0.0;0.825;0.315;374.0384;0.5563;0.2672;0.8462;126665.1396;252895.206;35523.247;4.0644
;1.326;5287.1;-0.191;0.123;38.892;1.542;22859.58;1848.613;28381.662;0;0.0;573572.149;-2.23;0.46;0.3808;0.022;0.005;0.0;0.826;0.337;380.0383;0.5637;0.2706;0.7609;127696.2362;255876.2915;35830.5806;3.9035
;1.359;5163.521;-0.006;0.124;38.828;1.531;22717.642;1810.998;27755.532;0;0.0;579479.612;5.149;0.46;0.3708;0.0212;0.0058;-0.0233;0.817;0.331;387.9912;0.5597;0.2701;0.7;126484.9403;252362.1925;35489.0054;4.0621
;1.447;5393.807;-0.231;0.124;38.929;1.521;22744.515;1837.074;28052.503;0;0.0;587075.85;5.472;0.461;0.3866;0.0238;0.0037;0.0;0.817;0.345;372.8903;0.5615;0.2701;0.8413;126917.448;253582.3993;35651.4059;3.4398
;1.458;5188.664;0.213;0.123;38.959;1.505;22253.44;1830.523;28046.908;0;0.0;585423.698;0.89;0.459;0.377;0.0239;0.0074;0.0267;0.817;0.334;367.2785;0.5576;0.2651;0.7818;125273.5168;248927.9481;35163.8516;7.0754
;1.322;5309.602;-0.239;0.125;38.947;1.503;22481.379;1825.714;27780.198;0;0.0;596151.212;3.463;0.461;0.3817;0.024;0.0045;0.0;0.815;0.345;359.4429;0.5565;0.2683;0.7162;125474.5579;250104.0805;35235.0688;5.7037
;1.33;5335.137;-0.067;0.123;38.898;1.501;22323.851;1836.749;28448.474;0;0.0;569691.928;0.955;0.46;0.3886;0.0235;0.0077;0.0;0.827;0.333;372.965;0.5543;0.2724;0.814;127241.2408;253334.7848;35678.2763;3.9742
;1.438;5272.402;0.349;0.122;38.938;1.515;22252.062;1847.283;28389.141;0;0.0;598221.441;-2.197;0.456;0.3751;0.024;0.0045;0.0;0.826;0.334;365.6644;0.5533;0.2714;0.8571;127248.5969;252912.7502;35687.5278;7.0901
;1.403;5285.674;-0.687;0.122;38.925;1.588;23226.633;1867.296;28381.581;0;0.0;585975.208;1.216;0.458;0.3817;0.0242;0.0055;0.0;0.83;0.339;387.66;0.5637;0.27;0.96;128583.7989;258921.0943;36115.7041;3.128
;1.341;5363.17;0.189;0.124;38.956;1.551;22776.622;1858.124;28518.35;0;0.0;591563.87;1.218;0.458;0.3851;0.0232;0.0061;0.0002;0.826;0.356;369.4369;0.5495;0.2691;0.7917;127829.0205;255239.8549;35789.3701;4.09
;1.447;5393.807;-0.231;0.124;38.929;1.521;22744.515;1837.074;28052.503;0;0.0;587075.85;5.472;0.461;0.3866;0.0238;0.0037;0.0;0.817;0.345;372.8903;0.5615;0.2701;0.8413;126917.448;253582.3993;35651.4059;3.4398
;1.359;5163.521;-0.006;0.124;38.828;1.531;22717.642;1810.998;27755.532;0;0.0;579479.612;5.149;0.46;0.3708;0.0212;0.0058;-0.0233;0.817;0.331;387.9912;0.5597;0.2701;0.7;126484.9403;252362.1925;35489.0054;4.0621
;1.458;5188.664;0.213;0.123;38.959;1.505;22253.44;1830.523;28046.908;0;0.0;585423.698;0.89;0.459;0.377;0.0239;0.0074;0.0267;0.817;0.334;367.2785;0.5576;0.2651;0.7818;125273.5168;248927.9481;35163.8516;7.0754
;1.322;5309.602;-0.239;0.125;38.947;1.503;22481.379;1825.714;27780.198;0;0.0;596151.212;3.463;0.461;0.3817;0.024;0.0045;0.0;0.815;0.345;359.4429;0.5565;0.2683;0.7162;125474.5579;250104.0805;35235.0688;5.7037
;1.33;5335.137;-0.067;0.123;38.898;1.501;22323.851;1836.749;28448.474;0;0.0;569691.928;0.955;0.46;0.3886;0.0235;0.0077;0.0;0.827;0.333;372.965;0.5543;0.2724;0.814;127241.2408;253334.7848;35678.2763;3.9742
;1.403;5285.674;-0.687;0.122;38.925;1.588;23226.633;1867.296;28381.581;0;0.0;585975.208;1.216;0.458;0.3817;0.0242;0.0055;0.0;0.83;0.339;387.66;0.5637;0.27;0.96;128583.7989;258921.0943;36115.7041;3.128
;1.438;5272.402;0.349;0.122;38.938;1.515;22252.062;1847.283;28389.141;0;0.0;598221.441;-2.197;0.456;0.3751;0.024;0.0045;0.0;0.826;0.334;365.6644;0.5533;0.2714;0.8571;127248.5969;252912.7502;35687.5278;7.0901
;1.341;5363.17;0.189;0.124;38.956;1.551;22776.622;1858.124;28518.35;0;0.0;591563.87;1.218;0.458;0.3851;0.0232;0.0061;0.0002;0.826;0.356;369.4369;0.5495;0.2691;0.7917;127829.0205;255239.8549;35789.3701;4.09
;1.3779;5289.329100000001;-0.0592;0.1233;38.921;1.528;22612.5237;1841.7569;28160.234000000004;0;0.0;586307.5906;1.7021000000000002;0.4591999999999999;0.38086;0.02334;0.0056;0.00036;0.8225999999999999;0.3369;373.7405900000001;0.55761;0.26943;0.8069200000000001;126941.44958999996;253415.66021000003;35616.40376;4.65312
;1.129;14872.525;-0.344;0.122;38.958;2.339;34894.066;1853.564;68602.57;0;0.0;207433.087;0.84;0.437;1.1581;0.0023;0.0053;0.0;1.143;0.442;635.4536;0.5403;0.4691;0.2;287905.7583;574722.1395;76445.9649;1.5491
;1.137;14893.565;-0.099;0.123;38.89;2.325;35216.242;1882.245;67274.722;0;0.0;217217.603;7.363;0.444;1.1366;0.003;0.006;0.0;1.101;0.436;601.8192;0.5486;0.4516;0.5814;285638.8437;565416.8789;75926.9423;1.0215
;1.133;14510.596;0.01;0.122;38.887;2.314;34567.269;1848.732;66633.388;0;0.0;208129.663;3.525;0.438;1.1158;0.0026;0.0072;0.0;1.131;0.439;634.6845;0.5492;0.4627;0.7586;281476.352;560830.6434;74885.7809;0.8351
;1.135;14933.168;-0.258;0.123;39.023;2.388;36053.015;1865.928;68182.96;0;0.0;180524.148;5.306;0.442;1.1449;0.0021;0.0058;0.0;1.155;0.439;673.7801;0.5536;0.4612;0.65;289116.2748;579331.2549;77031.4133;2.2109
;1.137;14893.565;-0.099;0.123;38.89;2.325;35216.242;1882.245;67274.722;0;0.0;217217.603;7.363;0.444;1.1366;0.003;0.006;0.0;1.101;0.436;601.8192;0.5486;0.4516;0.5814;285638.8437;565416.8789;75926.9423;1.0215
;1.123;14840.33;0.023;0.123;38.976;2.29;34250.696;1870.791;67678.918;0;0.0;197991.047;5.518;0.439;1.1451;0.0022;0.0053;-0.0032;1.132;0.442;598.3506;0.537;0.4676;0.6296;286610.4344;566794.868;76060.7258;8.1287
;1.16;14859.733;-0.229;0.122;38.982;2.286;34252.545;1843.592;67165.626;0;0.0;220164.776;15.334;0.44;1.1692;0.0029;0.0091;0.0;1.13;0.433;572.7856;0.5391;0.4533;0.4184;285150.8628;559330.0102;75788.9032;1.4769
;1.141;14807.986;-0.232;0.122;38.88;2.286;34360.686;1849.577;67503.843;0;0.0;212692.38;5.296;0.44;1.1552;0.0019;0.0042;0.0;1.13;0.442;594.127;0.5326;0.4596;0.5;283312.8622;562596.7908;75222.4437;2.7616
;1.129;14872.525;-0.344;0.122;38.958;2.339;34894.066;1853.564;68602.57;0;0.0;207433.087;0.84;0.437;1.1581;0.0023;0.0053;0.0;1.143;0.442;635.4536;0.5403;0.4691;0.2;287905.7583;574722.1395;76445.9649;1.5491
;1.147;15083.27;-0.12;0.122;38.902;2.292;34328.025;1842.246;68542.273;0;0.0;196511.622;1.93;0.435;1.16;0.0026;0.004;0.0;1.134;0.444;608.3195;0.5358;0.4676;0.7083;289143.7208;569243.0277;76759.2987;0.9456
;1.124;15514.124;-0.132;0.125;38.985;2.33;35439.714;1848.402;68693.774;0;0.0;202462.574;9.64;0.444;1.1776;0.0032;0.0044;0.0;1.102;0.436;589.8382;0.5531;0.4535;0.5446;292874.5631;577429.0066;77825.5161;6.2504
;1.136;15108.955;-0.078;0.122;38.968;2.266;34034.608;1867.847;68513.148;0;0.0;213827.803;13.132;0.436;1.1525;0.0033;0.0041;0.0004;1.122;0.432;573.705;0.5338;0.4597;0.4766;287089.3224;561187.5972;76198.8155;8.108
;1.141;14807.986;-0.232;0.122;38.88;2.286;34360.686;1849.577;67503.843;0;0.0;212692.38;5.296;0.44;1.1552;0.0019;0.0042;0.0;1.13;0.442;594.127;0.5326;0.4596;0.5;283312.8622;562596.7908;75222.4437;2.7616
;1.123;14840.33;0.023;0.123;38.976;2.29;34250.696;1870.791;67678.918;0;0.0;197991.047;5.518;0.439;1.1451;0.0022;0.0053;-0.0032;1.132;0.442;598.3506;0.537;0.4676;0.6296;286610.4344;566794.868;76060.7258;8.1287
;1.147;15083.27;-0.12;0.122;38.902;2.292;34328.025;1842.246;68542.273;0;0.0;196511.622;1.93;0.435;1.16;0.0026;0.004;0.0;1.134;0.444;608.3195;0.5358;0.4676;0.7083;289143.7208;569243.0277;76759.2987;0.9456
;1.135;14933.168;-0.258;0.123;39.023;2.388;36053.015;1865.928;68182.96;0;0.0;180524.148;5.306;0.442;1.1449;0.0021;0.0058;0.0;1.155;0.439;673.7801;0.5536;0.4612;0.65;289116.2748;579331.2549;77031.4133;2.2109
;1.133;14510.596;0.01;0.122;38.887;2.314;34567.269;1848.732;66633.388;0;0.0;208129.663;3.525;0.438;1.1158;0.0026;0.0072;0.0;1.131;0.439;634.6845;0.5492;0.4627;0.7586;281476.352;560830.6434;74885.7809;0.8351
;1.16;14859.733;-0.229;0.122;38.982;2.286;34252.545;1843.592;67165.626;0;0.0;220164.776;15.334;0.44;1.1692;0.0029;0.0091;0.0;1.13;0.433;572.7856;0.5391;0.4533;0.4184;285150.8628;559330.0102;75788.9032;1.4769
;1.124;15514.124;-0.132;0.125;38.985;2.33;35439.714;1848.402;68693.774;0;0.0;202462.574;9.64;0.444;1.1776;0.0032;0.0044;0.0;1.102;0.436;589.8382;0.5531;0.4535;0.5446;292874.5631;577429.0066;77825.5161;6.2504
;1.136;15108.955;-0.078;0.122;38.968;2.266;34034.608;1867.847;68513.148;0;0.0;213827.803;13.132;0.436;1.1525;0.0033;0.0041;0.0004;1.122;0.432;573.705;0.5338;0.4597;0.4766;287089.3224;561187.5972;76198.8155;8.108
;1.1365;14942.4252;-0.1459;0.1226;38.94510000000001;2.3116000000000003;34739.6866;1857.2924000000005;67879.12220000001;0;0.0;205695.4703;6.788400000000001;0.4395;1.1515000000000002;0.00261;0.00554;-0.00028;1.128;0.4385;608.28633;0.5423100000000002;0.46059;0.5467500000000001;286831.89945;567688.22172;76214.58043999999;3.32878
;1.477;3212.832;0.384;0.124;38.925;1.31;19477.258;1840.198;24107.198;0;0.0;675988.367;2.268;0.474;0.2294;0.0313;0.0047;0.0098;0.754;0.265;332.1195;0.5695;0.2023;0.7755;89893.8993;166991.4921;25980.1872;7.9265
;1.437;3132.197;0.441;0.123;38.836;1.355;19900.348;1872.975;23656.916;0;0.0;694419.088;-0.55;0.471;0.2224;0.033;0.0048;0.0;0.759;0.259;369.0729;0.5727;0.2051;0.8333;88884.5577;166694.0826;25700.7406;8.1248
;1.477;3212.832;0.384;0.124;38.925;1.31;19477.258;1840.198;24107.198;0;0.0;675988.367;2.268;0.474;0.2294;0.0313;0.0047;0.0098;0.754;0.265;332.1195;0.5695;0.2023;0.7755;89893.8993;166991.4921;25980.1872;7.9265
;1.437;3132.197;0.441;0.123;38.836;1.355;19900.348;1872.975;23656.916;0;0.0;694419.088;-0.55;0.471;0.2224;0.033;0.0048;0.0;0.759;0.259;369.0729;0.5727;0.2051;0.8333;88884.5577;166694.0826;25700.7406;8.1248
;1.457;3150.066;0.001;0.123;38.916;1.343;19658.873;1862.407;23837.606;0;0.0;684294.96;-0.853;0.47;0.2229;0.0317;0.0042;0.0;0.75;0.245;348.6422;0.5712;0.2061;0.8929;89022.9749;166959.3484;25754.6143;5.7339
;1.47;3164.509;-0.533;0.125;38.84;1.319;19375.967;1859.42;23270.619;0;0.0;665628.78;3.456;0.47;0.2278;0.033;0.0045;0.0;0.753;0.247;357.0717;0.5531;0.2042;0.8611;88280.284;165248.2002;25440.8279;4.9169
;1.442;3198.508;-0.039;0.123;38.87;1.268;18728.607;1845.89;23623.981;0;0.0;692351.129;2.734;0.47;0.2326;0.031;0.0053;0.0;0.755;0.265;326.2554;0.5502;0.203;0.7838;88839.9562;165192.5253;25522.5195;6.498
;1.415;3148.002;-0.451;0.125;38.883;1.319;19534.485;1850.807;23788.964;0;0.0;693766.357;-0.121;0.473;0.2247;0.0334;0.0048;0.0002;0.752;0.257;345.432;0.578;0.204;0.7895;88197.2588;164521.5492;25519.4943;5.1577
;1.387;3198.196;-0.14;0.123;38.855;1.328;19614.306;1829.092;24666.654;0;0.0;686493.618;0.812;0.472;0.2281;0.033;0.0059;0.0;0.753;0.239;374.181;0.5726;0.2096;0.8571;88868.3087;166517.1561;25669.6613;4.4772
;1.409;3202.395;0.156;0.124;38.873;1.301;19577.622;1866.343;23290.641;0;0.0;667336.969;2.319;0.476;0.2308;0.0354;0.0045;0.0;0.749;0.256;353.9048;0.5693;0.2021;0.6667;88815.5809;165562.4228;25602.6723;3.463
;1.405;3252.131;-0.247;0.125;38.857;1.285;18859.335;1862.024;23639.415;0;0.0;689985.938;0.327;0.468;0.232;0.0338;0.0047;-0.0012;0.751;0.25;323.585;0.5645;0.2037;0.8182;89344.0667;166140.394;25744.732;7.5169
;1.376;3119.158;0.767;0.125;38.836;1.332;19716.179;1840.571;23780.523;0;0.0;679481.772;-2.478;0.473;0.2198;0.0338;0.0048;0.0;0.752;0.257;354.6876;0.5799;0.2049;0.8276;87803.1218;163339.7049;25490.1844;7.8838
;1.47;3164.509;-0.533;0.125;38.84;1.319;19375.967;1859.42;23270.619;0;0.0;665628.78;3.456;0.47;0.2278;0.033;0.0045;0.0;0.753;0.247;357.0717;0.5531;0.2042;0.8611;88280.284;165248.2002;25440.8279;4.9169
;1.457;3150.066;0.001;0.123;38.916;1.343;19658.873;1862.407;23837.606;0;0.0;684294.96;-0.853;0.47;0.2229;0.0317;0.0042;0.0;0.75;0.245;348.6422;0.5712;0.2061;0.8929;89022.9749;166959.3484;25754.6143;5.7339
;1.415;3148.002;-0.451;0.125;38.883;1.319;19534.485;1850.807;23788.964;0;0.0;693766.357;-0.121;0.473;0.2247;0.0334;0.0048;0.0002;0.752;0.257;345.432;0.578;0.204;0.7895;88197.2588;164521.5492;25519.4943;5.1577
;1.442;3198.508;-0.039;0.123;38.87;1.268;18728.607;1845.89;23623.981;0;0.0;692351.129;2.734;0.47;0.2326;0.031;0.0053;0.0;0.755;0.265;326.2554;0.5502;0.203;0.7838;88839.9562;165192.5253;25522.5195;6.498
;1.409;3202.395;0.156;0.124;38.873;1.301;19577.622;1866.343;23290.641;0;0.0;667336.969;2.319;0.476;0.2308;0.0354;0.0045;0.0;0.749;0.256;353.9048;0.5693;0.2021;0.6667;88815.5809;165562.4228;25602.6723;3.463
;1.387;3198.196;-0.14;0.123;38.855;1.328;19614.306;1829.092;24666.654;0;0.0;686493.618;0.812;0.472;0.2281;0.033;0.0059;0.0;0.753;0.239;374.181;0.5726;0.2096;0.8571;88868.3087;166517.1561;25669.6613;4.4772
;1.405;3252.131;-0.247;0.125;38.857;1.285;18859.335;1862.024;23639.415;0;0.0;689985.938;0.327;0.468;0.232;0.0338;0.0047;-0.0012;0.751;0.25;323.585;0.5645;0.2037;0.8182;89344.0667;166140.394;25744.732;7.5169
;1.376;3119.158;0.767;0.125;38.836;1.332;19716.179;1840.571;23780.523;0;0.0;679481.772;-2.478;0.473;0.2198;0.0338;0.0048;0.0;0.752;0.257;354.6876;0.5799;0.2049;0.8276;87803.1218;163339.7049;25490.1844;7.8838
;1.4275;3177.7994;0.0339;0.124;38.8691;1.3159999999999998;19444.298;1852.9727;23766.2517;0;0.0;682974.6978000002;0.7914000000000001;0.4717;0.22705;0.03294;0.00482;0.00088;0.7528000000000001;0.254;348.49521000000004;0.5681;0.2045;0.8105699999999999;88795.00089999998;165716.68756;25642.56338;6.169870000000001
;1.636;2428.643;-0.358;0.124;38.837;1.222;17977.778;1820.612;22626.218;0;0.0;713390.676;0.909;0.477;0.1784;0.0415;0.0063;0.0;0.722;0.188;336.4766;0.5701;0.184;0.8537;76626.0347;133574.6943;22238.6597;5.0289
;1.647;2384.228;0.618;0.123;38.932;1.226;18043.032;1825.995;22683.336;0;0.0;712470.836;2.078;0.476;0.1808;0.0375;0.0032;0.0;0.72;0.172;350.869;0.5594;0.1818;0.8235;76244.4461;134062.8934;22066.5806;6.9059
;1.636;2428.643;-0.358;0.124;38.837;1.222;17977.778;1820.612;22626.218;0;0.0;713390.676;0.909;0.477;0.1784;0.0415;0.0063;0.0;0.722;0.188;336.4766;0.5701;0.184;0.8537;76626.0347;133574.6943;22238.6597;5.0289
;1.647;2384.228;0.618;0.123;38.932;1.226;18043.032;1825.995;22683.336;0;0.0;712470.836;2.078;0.476;0.1808;0.0375;0.0032;0.0;0.72;0.172;350.869;0.5594;0.1818;0.8235;76244.4461;134062.8934;22066.5806;6.9059
;1.614;2478.604;-0.415;0.124;38.929;1.227;18237.558;1846.529;22619.431;0;0.0;734687.379;-2.935;0.479;0.1845;0.039;0.0045;0.0;0.716;0.177;349.3374;0.5691;0.1862;0.85;78259.2926;138797.5023;22648.1972;4.745
;1.642;2498.849;0.466;0.123;38.89;1.263;18673.867;1820.06;22921.001;0;0.0;733566.242;2.429;0.478;0.1902;0.0374;0.0058;0.0;0.718;0.179;355.3788;0.5792;0.1824;0.8235;78805.4685;139385.7297;22788.9771;8.8292
;1.587;2419.87;-1.027;0.124;38.861;1.187;17629.62;1810.249;22177.967;0;0.0;725310.768;-2.424;0.477;0.1824;0.0408;0.005;0.0;0.724;0.182;343.5568;0.568;0.1812;0.8065;76937.8807;134502.7937;22270.1923;6.0676
;1.695;2489.314;0.563;0.124;38.843;1.268;18882.177;1850.614;22714.997;0;0.0;716992.9;1.597;0.48;0.1861;0.0407;0.0047;0.0085;0.718;0.182;368.5673;0.5713;0.1848;0.8125;78759.8037;140498.6498;22813.1657;6.3374
;1.573;2409.976;1.333;0.124;38.889;1.218;18013.88;1886.827;22446.89;0;0.0;742536.478;0.795;0.478;0.1831;0.0416;0.0084;0.0;0.725;0.171;349.9316;0.5819;0.1793;0.8148;76517.0242;132649.884;22211.1681;4.666
;1.595;2376.113;-0.365;0.123;38.893;1.197;17773.173;1853.591;21803.683;0;0.0;722725.938;1.008;0.479;0.1843;0.0404;0.0045;0.0023;0.717;0.163;339.6906;0.5707;0.1854;0.6875;75981.6086;132168.1378;22016.8002;5.1994
;1.577;2407.622;0.094;0.123;38.884;1.247;18454.535;1834.336;23462.261;0;0.0;747180.088;-0.741;0.479;0.1844;0.0399;0.0032;0.0;0.724;0.186;347.6916;0.5792;0.1802;0.8947;76608.2435;134352.5665;22220.3142;6.9221
;1.701;2362.627;0.372;0.123;38.893;1.258;18609.203;1884.501;23012.277;0;0.0;703684.346;-1.123;0.481;0.1826;0.0386;0.0048;0.0;0.723;0.187;349.75;0.5775;0.1813;0.88;76218.3252;132864.0652;22178.9353;6.1712
;1.614;2478.604;-0.415;0.124;38.929;1.227;18237.558;1846.529;22619.431;0;0.0;734687.379;-2.935;0.479;0.1845;0.039;0.0045;0.0;0.716;0.177;349.3374;0.5691;0.1862;0.85;78259.2926;138797.5023;22648.1972;4.745
;1.642;2498.849;0.466;0.123;38.89;1.263;18673.867;1820.06;22921.001;0;0.0;733566.242;2.429;0.478;0.1902;0.0374;0.0058;0.0;0.718;0.179;355.3788;0.5792;0.1824;0.8235;78805.4685;139385.7297;22788.9771;8.8292
